0.997372046227,0.859165580727,0.980380125418
0.46476619064,0.992273853235,0.554136718218
0.166615836814,0.390995826999,0.579694175372
0.217432994866,0.0543113934774,0.387731174778
0.317725351441,0.763707975774,0.0300112267527
0.527347224274,0.331603578917,0.758740939392
0.584711938038,0.92805691407,0.343844467944
0.370303637497,0.0956430039962,0.718341601124
0.884792807676,0.394583905742,0.553993491053
0.920121895802,0.0343633061667,0.740813988338
0.482665894792,0.45238274196,0.0666080122779
0.867192957872,0.12621298974,0.137958121128
0.351072270338,0.551882371583,0.436216675579
0.382583101986,0.8478445613,0.923271099475
0.919754374576,0.933540346326,0.868664274184
0.383153590929,0.292612417673,0.472455850932
0.116907507906,0.527949606668,0.17254955563
0.637645606501,0.587497672891,0.85897769943
0.0772304252455,0.915279975219,0.786687650564
0.026708993407,0.347505384594,0.31038083442
0.852962972745,0.985549465772,0.104216334956
0.550831615925,0.513345926196,0.380981669679
0.248802314737,0.806506303,0.651682378725
0.59704935477,0.571458843059,0.286498115156
0.448527955952,0.102437437836,0.116778011382
0.367579730301,0.89438183407,0.611941321022
0.397394854329,0.149192077616,0.568919876126
0.708478704152,0.673134801284,0.968107858496
0.170009692688,0.48921344007,0.412613881385
0.596952170458,0.752276331349,0.922673766035
0.688367612136,0.507314443909,0.863903824702
0.189154148275,0.738326939882,0.948079040062
0.093083285199,0.666501379262,0.72179353801
0.0616201392275,0.889757834345,0.051002642828
0.601246243047,0.749049802472,0.429302170883
0.0888472660738,0.180789035861,0.964238734888
0.190573203476,0.304086580319,0.229637239546
0.343470043014,0.611247356377,0.102458072632
0.975628074611,0.770106099124,0.858209244353
0.447218633515,0.620530674618,0.69506601074
0.0705112067389,0.672869561456,0.405256599116
0.718328998243,0.845946975191,0.236573305516
0.929052210696,0.548280232524,0.303328732496
0.998018989845,0.0984472074108,0.138869837294
0.815935392918,0.64267943538,0.727158130032
0.427904291554,0.66317719983,0.62576325833
0.551879602119,0.16475487276,0.0834876886365
0.86337414097,0.218226320121,0.177665238897
0.480917427776,0.445121137002,0.29524095484
0.590057997468,0.858795611967,0.839468072176
0.36460837454,0.0265807808474,0.0151228714919
0.519766486409,0.0586077330492,0.6059194392
0.182071645461,0.474638214639,0.598182342999
0.0318290050844,0.369590688661,0.0772748137134
0.791143649559,0.628563773868,0.9760291536
0.819212399107,0.746553530417,0.925426638359
0.798826734604,0.0879685402071,0.970196848397
0.0601812429632,0.460579317832,0.881584834006
0.639150552977,0.586509395352,0.755011789104
0.0354857749536,0.193290077708,0.311439764835
0.945534341072,0.465610741278,0.391007983357
0.228971849216,0.987329085885,0.601926255203
0.750985908042,0.636387327975,0.867003378954
